id_pair,tfidf_simil,genre_simil,age_simil,length_simil,collab_simil
"(0, 31)",0.0019521713256835933,0.7412109375,0.6666666666666667,1.0,0.2030029296875
"(0, 32)",0.00696563720703125,0.56005859375,1.0,1.0,0.1700439453125
"(0, 33)",0.007320404052734375,0.74658203125,1.0,0.5,0.1689453125
"(0, 34)",0.0025177001953125,0.75244140625,1.0,1.0,0.26904296875
"(0, 35)",0.00395965576171875,0.62841796875,0.33333333333333337,1.0,0.0999755859375
"(0, 36)",0.003551483154296875,0.375244140625,1.0,1.0,0.11798095703125
"(0, 37)",0.005573272705078125,0.75830078125,1.0,1.0,0.032012939453125
"(0, 38)",0.0039043426513671892,0.61572265625,1.0,1.0,0.06597900390625
"(0, 39)",0.0038299560546875,0.755859375,0.6666666666666667,0.5,0.0189971923828125
"(0, 40)",0.003087997436523437,0.5341796875,1.0,1.0,0.0880126953125
"(0, 41)",0.003589630126953125,0.73583984375,1.0,1.0,0.22900390625
"(0, 42)",0.00405120849609375,0.57666015625,1.0,0.5,0.08197021484375
"(0, 43)",0.003910064697265625,0.7451171875,1.0,1.0,0.1590576171875
"(0, 44)",0.0034923553466796875,0.744140625,0.6666666666666667,1.0,0.06201171875
"(0, 45)",0.00835418701171875,0.755859375,0.6666666666666667,1.0,0.03900146484375
"(0, 46)",0.003021240234375,0.52880859375,1.0,0.5,0.0780029296875
"(0, 47)",0.0052337646484375,0.75830078125,1.0,1.0,0.0889892578125
"(0, 48)",0.0028629302978515625,0.74658203125,0.33333333333333337,1.0,-0.0269927978515625
"(0, 49)",0.0035228729248046875,0.73583984375,0.6666666666666667,1.0,0.0469970703125
"(0, 50)",0.00261688232421875,0.6748046875,1.0,1.0,0.0679931640625
"(0, 51)",0.003787994384765625,0.69677734375,0.33333333333333337,1.0,0.055999755859375
"(0, 52)",0.0035228729248046875,0.75830078125,1.0,1.0,0.1199951171875
"(0, 53)",0.0052032470703125,0.73828125,0.6666666666666667,1.0,-0.01399993896484375
"(0, 54)",0.004268646240234375,0.75634765625,0.6666666666666667,0.5,0.0290069580078125
"(0, 55)",0.0019025802612304688,0.75830078125,1.0,1.0,0.06402587890625
"(0, 56)",0.00377655029296875,0.75830078125,1.0,1.0,0.1529541015625
"(0, 57)",0.0056610107421875,0.7490234375,1.0,1.0,0.048004150390625
"(0, 58)",0.01050567626953125,0.7099609375,0.33333333333333337,1.0,0.01300048828125
"(0, 59)",0.0027027130126953125,0.68359375,0.6666666666666667,1.0,0.031005859375
"(0, 60)",0.00637054443359375,0.599609375,1.0,1.0,0.09002685546875
"(0, 61)",0.00405120849609375,0.5029296875,0.33333333333333337,1.0,0.04400634765625
"(0, 62)",0.00325775146484375,0.74658203125,1.0,1.0,0.11700439453125
"(0, 63)",0.003658294677734375,0.73779296875,1.0,1.0,0.10601806640625
"(0, 64)",0.00589752197265625,0.75341796875,0.0,1.0,-0.053009033203125
"(0, 65)",0.0025043487548828125,0.0,0.6666666666666667,0.5,0.0110015869140625
"(0, 66)",0.002111434936523437,0.7412109375,1.0,1.0,-0.01300048828125
"(0, 67)",0.004817962646484375,0.73583984375,0.33333333333333337,1.0,-0.004001617431640625
"(0, 68)",0.0028705596923828125,0.6083984375,1.0,1.0,0.045013427734375
"(0, 69)",0.0054168701171875,0.75830078125,0.6666666666666667,1.0,0.0020008087158203125
"(0, 70)",0.0041046142578125,0.7109375,1.0,1.0,0.07098388671875
"(0, 71)",0.0031223297119140625,0.69482421875,1.0,1.0,0.1689453125
"(0, 72)",0.004619598388671875,0.56396484375,0.6666666666666667,1.0,0.126953125
"(0, 73)",0.0019025802612304688,0.75830078125,0.6666666666666667,0.5,0.1090087890625
"(0, 74)",0.0046234130859375,0.74462890625,1.0,1.0,0.287109375
"(0, 75)",0.004558563232421875,0.755859375,0.33333333333333337,1.0,0.06201171875
"(0, 76)",0.0010805130004882812,0.73583984375,0.6666666666666667,1.0,-0.0770263671875
"(0, 77)",0.00390625,0.69677734375,0.33333333333333337,1.0,-0.040985107421875
"(0, 78)",0.0034275054931640625,0.71337890625,0.33333333333333337,1.0,0.006000518798828125
"(0, 79)",0.0040283203125,0.6708984375,1.0,1.0,0.0030002593994140625
"(0, 80)",0.00232696533203125,0.75830078125,1.0,1.0,0.040985107421875
"(0, 81)",0.0013828277587890625,0.75244140625,0.6666666666666667,1.0,0.016998291015625
"(0, 82)",0.004856109619140625,0.59130859375,0.33333333333333337,0.5,-0.016998291015625
"(0, 83)",0.0082550048828125,0.7490234375,1.0,1.0,-0.0
"(0, 84)",0.0036144256591796884,0.56103515625,1.0,1.0,0.1199951171875
"(0, 85)",0.005542755126953125,0.75830078125,0.33333333333333337,0.5,-0.0110015869140625
"(0, 86)",0.0062713623046875,0.7451171875,1.0,0.5,0.06201171875
"(0, 87)",0.00510406494140625,0.75830078125,1.0,1.0,0.10198974609375
"(0, 88)",0.00360870361328125,0.7255859375,0.6666666666666667,1.0,-0.022003173828125
"(0, 89)",0.0018405914306640625,0.75732421875,1.0,1.0,0.058990478515625
"(0, 90)",0.0101318359375,0.52490234375,1.0,1.0,0.032989501953125
"(0, 91)",0.0053863525390625,0.7451171875,0.6666666666666667,1.0,0.11102294921875
"(0, 92)",0.0035686492919921875,0.75830078125,1.0,1.0,0.0789794921875
"(0, 93)",0.003448486328125,0.74462890625,1.0,1.0,0.040008544921875
"(0, 94)",0.006557464599609375,0.75830078125,1.0,1.0,0.1190185546875
"(0, 95)",0.0029315948486328125,0.595703125,0.6666666666666667,1.0,-0.050994873046875
"(0, 96)",0.002986907958984375,0.70263671875,1.0,0.5,0.06201171875
"(0, 97)",0.004611968994140625,0.75830078125,1.0,1.0,0.09002685546875
"(0, 98)",0.002887725830078125,0.0,0.0,1.0,-0.053009033203125
"(0, 99)",0.00664520263671875,0.740234375,0.6666666666666667,0.5,-0.0260009765625
"(1, 0)",0.0045623779296875,0.75244140625,1.0,1.0,0.39306640625
"(1, 1)",1.0,1.0,1.0,1.0,1.0
"(1, 2)",0.005764007568359375,0.7333984375,1.0,1.0,0.261962890625
"(1, 3)",0.004962921142578125,0.94189453125,0.6666666666666667,1.0,0.1629638671875
"(1, 4)",0.005825042724609375,0.94189453125,0.33333333333333337,0.5,0.1650390625
"(1, 5)",0.0049591064453125,0.666015625,1.0,1.0,0.2049560546875
"(1, 6)",0.00803375244140625,1.0,0.6666666666666667,1.0,0.199951171875
"(1, 7)",0.00902557373046875,0.818359375,0.6666666666666667,1.0,0.073974609375
"(1, 8)",0.0037364959716796884,0.806640625,1.0,0.5,0.135986328125
"(1, 9)",0.003194808959960937,0.69970703125,0.33333333333333337,1.0,0.1429443359375
"(1, 10)",0.004146575927734375,0.7861328125,1.0,1.0,0.0570068359375
"(1, 11)",0.006404876708984375,0.81640625,0.6666666666666667,1.0,0.073974609375
"(1, 12)",0.004764556884765625,0.89013671875,0.6666666666666667,0.5,0.05999755859375
"(1, 13)",0.0062103271484375,0.84326171875,1.0,1.0,0.07000732421875
"(1, 14)",0.0042572021484375,0.75341796875,1.0,1.0,0.126953125
"(1, 15)",0.430908203125,1.0,1.0,1.0,0.51123046875
"(1, 16)",0.0060577392578125,0.81640625,0.6666666666666667,1.0,0.22998046875
"(1, 17)",0.004550933837890625,0.75341796875,1.0,1.0,0.1309814453125
"(1, 18)",0.455810546875,1.0,1.0,1.0,0.4580078125
"(1, 19)",0.388427734375,0.85009765625,1.0,1.0,0.501953125
"(1, 20)",0.412841796875,0.0,1.0,0.5,0.45703125
"(1, 21)",0.0080413818359375,0.81494140625,1.0,1.0,0.07598876953125
"(1, 22)",0.374755859375,1.0,1.0,1.0,0.465087890625
"(1, 23)",0.0090484619140625,0.94189453125,0.6666666666666667,1.0,0.06201171875
"(1, 24)",0.0029296875,0.0,0.0,1.0,0.1090087890625
"(1, 25)",0.0036449432373046884,0.69580078125,1.0,1.0,0.08599853515625
"(1, 26)",0.00519561767578125,0.94189453125,0.6666666666666667,0.5,0.0360107421875
"(1, 27)",0.003665924072265625,0.71044921875,1.0,0.5,0.08099365234375
"(1, 28)",0.004608154296875,0.0,1.0,1.0,0.01399993896484375
"(1, 29)",0.005558013916015625,0.828125,1.0,1.0,0.029998779296875
"(1, 30)",0.004425048828125,0.82275390625,1.0,0.5,0.177978515625
"(1, 31)",0.01910400390625,0.80419921875,0.6666666666666667,1.0,0.283935546875
"(1, 32)",0.006805419921875,0.626953125,1.0,1.0,0.04400634765625
"(1, 33)",0.0117645263671875,0.85009765625,1.0,0.5,0.2359619140625
"(1, 34)",0.01091766357421875,1.0,1.0,1.0,0.301025390625
"(1, 35)",0.00754547119140625,0.7294921875,0.33333333333333337,1.0,0.08001708984375
"(1, 36)",0.007610321044921875,0.50048828125,1.0,1.0,0.0789794921875
"(1, 37)",0.003437042236328125,0.94189453125,1.0,1.0,0.01200103759765625
"(1, 38)",0.00716400146484375,0.671875,1.0,1.0,0.0229949951171875
"(1, 39)",0.0091094970703125,0.89111328125,0.6666666666666667,0.5,0.035003662109375
"(1, 40)",0.005496978759765625,0.68115234375,1.0,1.0,0.0679931640625
"(1, 41)",0.006824493408203125,0.666015625,1.0,1.0,0.1700439453125
"(1, 42)",0.0037136077880859375,0.7333984375,1.0,0.5,0.08502197265625
"(1, 43)",0.013458251953125,0.81640625,1.0,1.0,0.259033203125
"(1, 44)",0.003231048583984375,0.8642578125,0.6666666666666667,1.0,0.10699462890625
"(1, 45)",0.00725555419921875,0.89111328125,0.6666666666666667,1.0,0.11700439453125
"(1, 46)",0.005123138427734375,0.6123046875,1.0,0.5,0.0780029296875
"(1, 47)",0.0096588134765625,0.94189453125,1.0,1.0,-0.0010004043579101562
"(1, 48)",0.007358551025390625,0.9150390625,0.33333333333333337,1.0,0.04998779296875
"(1, 49)",0.0036163330078125,0.666015625,0.6666666666666667,1.0,0.11798095703125
"(1, 50)",0.0083770751953125,0.853515625,1.0,1.0,0.04998779296875
"(1, 51)",0.005840301513671875,0.80712890625,0.33333333333333337,1.0,0.0290069580078125
"(1, 52)",0.005645751953125,0.94189453125,1.0,1.0,0.040008544921875
"(1, 53)",0.00226593017578125,0.79296875,0.6666666666666667,1.0,-0.01399993896484375
"(1, 54)",0.006610870361328125,0.7861328125,0.6666666666666667,0.5,0.0279998779296875
"(1, 55)",0.00457000732421875,0.94189453125,1.0,1.0,0.01399993896484375
"(1, 56)",0.005985260009765625,0.94189453125,1.0,1.0,0.12200927734375
"(1, 57)",0.006229400634765625,0.81640625,1.0,1.0,0.08502197265625
"(1, 58)",0.010162353515625,0.83984375,0.33333333333333337,1.0,0.042999267578125
"(1, 59)",0.006855010986328125,0.85400390625,0.6666666666666667,1.0,0.029998779296875
"(1, 60)",0.0068206787109375,0.68994140625,1.0,1.0,0.08001708984375
"(1, 61)",0.004520416259765625,0.6474609375,0.33333333333333337,1.0,0.06201171875
"(1, 62)",0.0042724609375,0.9150390625,1.0,1.0,0.14599609375
"(1, 63)",0.0055084228515625,0.83056640625,1.0,1.0,0.05499267578125
"(1, 64)",0.0055389404296875,0.84033203125,0.0,1.0,0.0260009765625
"(1, 65)",0.004669189453125,0.0,0.6666666666666667,0.5,0.0770263671875
"(1, 66)",0.0025959014892578125,0.80419921875,1.0,1.0,-0.03399658203125
"(1, 67)",0.00638580322265625,0.75732421875,0.33333333333333337,1.0,0.032012939453125
"(1, 68)",0.006683349609375,0.71484375,1.0,1.0,0.032989501953125
"(1, 69)",0.00705718994140625,0.94189453125,0.6666666666666667,1.0,0.06402587890625
"(1, 70)",0.0231781005859375,0.8291015625,1.0,1.0,0.024993896484375
"(1, 71)",0.0064239501953125,0.791015625,1.0,1.0,0.1309814453125
"(1, 72)",0.00495147705078125,0.72119140625,0.6666666666666667,1.0,0.09698486328125
"(1, 73)",0.0043182373046875,0.94189453125,0.6666666666666667,0.5,0.09100341796875
"(1, 74)",0.007701873779296875,0.75341796875,1.0,1.0,0.176025390625
"(1, 75)",0.005706787109375,0.89111328125,0.33333333333333337,1.0,0.07000732421875
"(1, 76)",0.0019445419311523442,0.666015625,0.6666666666666667,1.0,-0.022003173828125
"(1, 77)",0.005344390869140625,0.80712890625,0.33333333333333337,1.0,0.01399993896484375
"(1, 78)",0.00656890869140625,0.81103515625,0.33333333333333337,1.0,0.006000518798828125
"(1, 79)",0.0069580078125,0.84326171875,1.0,1.0,0.022003173828125
"(1, 80)",0.003925323486328125,0.94189453125,1.0,1.0,-0.01399993896484375
"(1, 81)",0.001880645751953125,1.0,0.6666666666666667,1.0,0.072998046875
"(1, 82)",0.0070648193359375,0.6728515625,0.33333333333333337,0.5,0.04901123046875
"(1, 83)",0.0078582763671875,0.81640625,1.0,1.0,-0.01300048828125
"(1, 84)",0.006931304931640625,0.65234375,1.0,1.0,0.07598876953125
"(1, 85)",0.006008148193359375,0.94189453125,0.33333333333333337,0.5,0.01399993896484375
"(1, 86)",0.008636474609375,0.81640625,1.0,0.5,0.08099365234375
"(1, 87)",0.006534576416015625,0.94189453125,1.0,1.0,-0.006999969482421875
"(1, 88)",0.002370834350585937,0.82421875,0.6666666666666667,1.0,-0.01399993896484375
"(1, 89)",0.006465911865234375,0.80078125,1.0,1.0,0.024993896484375
"(1, 90)",0.0066375732421875,0.57861328125,1.0,1.0,0.00800323486328125
"(1, 91)",0.006549835205078125,0.81640625,0.6666666666666667,1.0,0.136962890625
"(1, 92)",0.00525665283203125,0.94189453125,1.0,1.0,0.00800323486328125
"(1, 93)",0.007785797119140625,0.75341796875,1.0,1.0,0.032989501953125
"(1, 94)",0.007671356201171875,0.94189453125,1.0,1.0,0.09197998046875
"(1, 95)",0.005794525146484375,0.69970703125,0.6666666666666667,1.0,-0.0200042724609375
"(1, 96)",0.006191253662109375,0.88330078125,1.0,0.5,-0.0229949951171875
"(1, 97)",0.00788116455078125,0.94189453125,1.0,1.0,0.0149993896484375
"(1, 98)",0.004547119140625,0.0,0.0,1.0,0.04998779296875
"(1, 99)",0.006038665771484375,0.80078125,0.6666666666666667,0.5,0.0260009765625
"(2, 0)",0.002201080322265625,0.57666015625,1.0,1.0,0.375
"(2, 1)",0.005764007568359375,0.7333984375,1.0,1.0,0.261962890625
"(2, 2)",1.0,1.0,1.0,1.0,1.0
"(2, 3)",0.002422332763671875,0.7509765625,0.6666666666666667,1.0,0.06402587890625
"(2, 4)",0.00513458251953125,0.7509765625,0.33333333333333337,0.5,0.04400634765625
"(2, 5)",0.009124755859375,0.5087890625,1.0,1.0,0.324951171875
"(2, 6)",0.0028553009033203125,0.7333984375,0.6666666666666667,1.0,0.0
"(2, 7)",0.0050048828125,0.6240234375,0.6666666666666667,1.0,0.03399658203125
"(2, 8)",0.0006194114685058594,0.640625,1.0,0.5,0.0670166015625
"(2, 9)",0.0027561187744140625,0.60498046875,0.33333333333333337,1.0,0.135986328125
"(2, 10)",0.0022907257080078125,0.60595703125,1.0,1.0,0.0269927978515625
"(2, 11)",0.002567291259765625,0.6416015625,0.6666666666666667,1.0,-0.0999755859375
"(2, 12)",0.00772857666015625,0.7041015625,0.6666666666666667,0.5,-0.052001953125
"(2, 13)",0.0026874542236328125,0.69970703125,1.0,1.0,0.0830078125
"(2, 14)",0.0020999908447265625,0.58642578125,1.0,1.0,0.135009765625
"(2, 15)",0.0080108642578125,0.7333984375,1.0,1.0,0.10302734375
"(2, 16)",0.0011005401611328123,0.62353515625,0.6666666666666667,1.0,0.037994384765625
"(2, 17)",0.00223541259765625,0.58642578125,1.0,1.0,0.135986328125
"(2, 18)",0.00801849365234375,0.7333984375,1.0,1.0,0.11297607421875
"(2, 19)",0.00775909423828125,0.65869140625,1.0,1.0,0.0980224609375
"(2, 20)",0.004886627197265625,0.0,1.0,0.5,0.0999755859375
"(2, 21)",0.0012350082397460938,0.65283203125,1.0,1.0,0.0200042724609375
"(2, 22)",0.0052642822265625,0.7333984375,1.0,1.0,0.1259765625
"(2, 23)",0.004119873046875,0.7509765625,0.6666666666666667,1.0,0.0110015869140625
"(2, 24)",0.0022525787353515625,0.0,0.0,1.0,0.06402587890625
"(2, 25)",0.0031986236572265625,0.5224609375,1.0,1.0,0.14697265625
"(2, 26)",0.00252532958984375,0.7509765625,0.6666666666666667,0.5,-0.0290069580078125
"(2, 27)",0.002737045288085937,0.529296875,1.0,0.5,0.1259765625
"(2, 28)",0.0032806396484375,0.0,1.0,1.0,0.300048828125
"(2, 29)",0.006343841552734375,0.63916015625,1.0,1.0,0.009002685546875
"(2, 30)",0.0014972686767578125,0.634765625,1.0,0.5,0.1090087890625
"(2, 31)",0.00218963623046875,0.6123046875,0.6666666666666667,1.0,0.1400146484375
"(2, 32)",0.004528045654296875,0.55419921875,1.0,1.0,0.18603515625
"(2, 33)",0.005252838134765625,0.65869140625,1.0,0.5,0.0469970703125
"(2, 34)",0.00661468505859375,0.7333984375,1.0,1.0,0.1400146484375
"(2, 35)",0.00894927978515625,0.60888671875,0.33333333333333337,1.0,0.1099853515625
"(2, 36)",0.004901885986328125,0.521484375,1.0,1.0,0.20703125
"(2, 37)",0.0035991668701171875,0.7509765625,1.0,1.0,-0.01000213623046875
"(2, 38)",0.01641845703125,0.560546875,1.0,1.0,0.06298828125
"(2, 39)",0.004703521728515625,0.70751953125,0.6666666666666667,0.5,-0.0880126953125
"(2, 40)",0.379638671875,0.619140625,1.0,1.0,0.43896484375
"(2, 41)",0.00704193115234375,0.5087890625,1.0,1.0,0.258056640625
"(2, 42)",0.362548828125,1.0,1.0,0.5,0.419921875
"(2, 43)",0.00188446044921875,0.62939453125,1.0,1.0,0.1240234375
"(2, 44)",0.0012903213500976562,0.6923828125,0.6666666666666667,1.0,-0.07000732421875
"(2, 45)",0.00531768798828125,0.70751953125,0.6666666666666667,1.0,-0.06201171875
"(2, 46)",0.249755859375,0.55859375,1.0,0.5,0.385009765625
"(2, 47)",0.007183074951171875,0.7509765625,1.0,1.0,0.0570068359375
"(2, 48)",0.0031890869140625,0.73583984375,0.33333333333333337,1.0,-0.045013427734375
"(2, 49)",0.002925872802734375,0.5087890625,0.6666666666666667,1.0,0.0780029296875
"(2, 50)",0.004657745361328125,0.7099609375,1.0,1.0,-0.0229949951171875
"(2, 51)",0.004405975341796875,0.662109375,0.33333333333333337,1.0,0.093017578125
"(2, 52)",0.005157470703125,0.7509765625,1.0,1.0,0.11102294921875
"(2, 53)",0.002590179443359375,0.6171875,0.6666666666666667,1.0,-0.0830078125
"(2, 54)",0.0037975311279296884,0.60595703125,0.6666666666666667,0.5,0.0670166015625
"(2, 55)",0.003993988037109375,0.7509765625,1.0,1.0,0.0110015869140625
"(2, 56)",0.0164794921875,0.7509765625,1.0,1.0,0.10101318359375
"(2, 57)",0.004703521728515625,0.6416015625,1.0,1.0,-0.037994384765625
"(2, 58)",0.00447845458984375,0.67724609375,0.33333333333333337,1.0,-0.01000213623046875
"(2, 59)",0.005840301513671875,0.712890625,0.6666666666666667,1.0,0.005001068115234375
"(2, 60)",0.0035686492919921875,0.59375,1.0,1.0,0.2529296875
"(2, 61)",0.038848876953125,0.59814453125,0.33333333333333337,1.0,0.09698486328125
"(2, 62)",0.0051116943359375,0.73583984375,1.0,1.0,0.1199951171875
"(2, 63)",0.005252838134765625,0.65625,1.0,1.0,0.1419677734375
"(2, 64)",0.0030689239501953125,0.6640625,0.0,1.0,-0.031005859375
"(2, 65)",0.002798080444335937,0.0,0.6666666666666667,0.5,0.01399993896484375
"(2, 66)",0.0010623931884765623,0.6123046875,1.0,1.0,-0.055999755859375
"(2, 67)",0.0030364990234375,0.57958984375,0.33333333333333337,1.0,-0.0229949951171875
"(2, 68)",0.0013227462768554688,0.6064453125,1.0,1.0,-0.0200042724609375
"(2, 69)",0.0084381103515625,0.7509765625,0.6666666666666667,1.0,0.0229949951171875
"(2, 70)",0.004268646240234375,0.669921875,1.0,1.0,0.0030002593994140625
"(2, 71)",0.00531768798828125,0.64306640625,1.0,1.0,0.1510009765625
"(2, 72)",0.00310516357421875,0.62744140625,0.6666666666666667,1.0,0.035003662109375
"(2, 73)",0.00302886962890625,0.7509765625,0.6666666666666667,0.5,0.10400390625
"(2, 74)",0.00235748291015625,0.58642578125,1.0,1.0,0.18603515625
"(2, 75)",0.0020847320556640625,0.70751953125,0.33333333333333337,1.0,0.052001953125
"(2, 76)",0.0013990402221679688,0.5087890625,0.6666666666666667,1.0,-0.06402587890625
"(2, 77)",0.0146484375,0.662109375,0.33333333333333337,1.0,-0.0419921875
"(2, 78)",0.0125579833984375,0.64453125,0.33333333333333337,1.0,0.03900146484375
"(2, 79)",0.0037212371826171892,0.69970703125,1.0,1.0,-0.0160064697265625
"(2, 80)",0.004238128662109375,0.7509765625,1.0,1.0,-0.0160064697265625
"(2, 81)",0.0029773712158203125,0.7333984375,0.6666666666666667,1.0,0.048004150390625
"(2, 82)",0.003353118896484375,0.57080078125,0.33333333333333337,0.5,-0.0200042724609375
"(2, 83)",0.004062652587890625,0.6416015625,1.0,1.0,-0.094970703125
"(2, 84)",0.006008148193359375,0.57568359375,1.0,1.0,0.26611328125
"(2, 85)",0.0040435791015625,0.7509765625,0.33333333333333337,0.5,-0.016998291015625
"(2, 86)",0.003444671630859375,0.62939453125,1.0,0.5,-0.02099609375
"(2, 87)",0.00444793701171875,0.7509765625,1.0,1.0,0.08502197265625
"(2, 88)",0.0016393661499023438,0.64892578125,0.6666666666666667,1.0,-0.07098388671875
"(2, 89)",0.00018727779388427726,0.60595703125,1.0,1.0,0.04400634765625
"(2, 90)",0.00603485107421875,0.5263671875,1.0,1.0,-0.0229949951171875
"(2, 91)",0.007717132568359375,0.62939453125,0.6666666666666667,1.0,0.04400634765625
"(2, 92)",0.004871368408203125,0.7509765625,1.0,1.0,0.022003173828125
"(2, 93)",0.0064697265625,0.58642578125,1.0,1.0,-0.01300048828125
"(2, 94)",0.005123138427734375,0.7509765625,1.0,1.0,0.1610107421875
"(2, 95)",0.00518798828125,0.60498046875,0.6666666666666667,1.0,-0.04998779296875
"(2, 96)",0.003225326538085937,0.7236328125,1.0,0.5,-0.0030002593994140625
"(2, 97)",0.0033397674560546875,0.7509765625,1.0,1.0,0.0200042724609375
"(2, 98)",0.0027561187744140625,0.0,0.0,1.0,-0.040985107421875
"(2, 99)",0.0029296875,0.61865234375,0.6666666666666667,0.5,-0.0830078125
"(3, 0)",0.003528594970703125,0.75830078125,0.6666666666666667,1.0,0.1739501953125
"(3, 1)",0.004962921142578125,0.94189453125,0.6666666666666667,1.0,0.1629638671875
"(3, 2)",0.002422332763671875,0.7509765625,0.6666666666666667,1.0,0.06402587890625
"(3, 3)",1.0,1.0,1.0,1.0,1.0
"(3, 4)",0.037628173828125,1.0,0.6666666666666667,0.5,0.412109375
"(3, 5)",0.0041351318359375,0.68798828125,0.6666666666666667,1.0,0.18505859375
"(3, 6)",0.0037631988525390642,0.94189453125,1.0,1.0,0.11199951171875
"(3, 7)",0.006603240966796875,0.8427734375,1.0,1.0,0.362060546875
"(3, 8)",0.00140380859375,0.8427734375,0.6666666666666667,0.5,0.09698486328125
"(3, 9)",0.002338409423828125,0.73828125,0.6666666666666667,1.0,0.2509765625
"(3, 10)",0.003658294677734375,0.82080078125,0.6666666666666667,1.0,0.262939453125
"(3, 11)",0.004695892333984375,0.83349609375,1.0,1.0,0.175048828125
"(3, 12)",0.0033111572265625,0.93359375,1.0,0.5,0.2080078125
"(3, 13)",0.00507354736328125,0.8837890625,0.6666666666666667,1.0,0.18994140625
"(3, 14)",0.0023651123046875,0.75048828125,0.6666666666666667,1.0,-0.01800537109375
"(3, 15)",0.0048675537109375,0.94189453125,0.6666666666666667,1.0,0.06402587890625
"(3, 16)",0.004871368408203125,0.8359375,1.0,1.0,0.1199951171875
"(3, 17)",0.005260467529296875,0.75048828125,0.6666666666666667,1.0,-0.0360107421875
"(3, 18)",0.00591278076171875,0.94189453125,0.6666666666666667,1.0,0.016998291015625
"(3, 19)",0.00908660888671875,0.857421875,0.6666666666666667,1.0,0.024993896484375
"(3, 20)",0.00502777099609375,0.0,0.6666666666666667,0.5,0.032012939453125
"(3, 21)",0.0032672882080078125,0.8525390625,0.6666666666666667,1.0,0.04998779296875
"(3, 22)",0.003192901611328125,0.94189453125,0.6666666666666667,1.0,0.037994384765625
"(3, 23)",0.005947113037109375,1.0,1.0,1.0,0.2509765625
"(3, 24)",0.003393173217773437,0.0,0.33333333333333337,1.0,0.2049560546875
"(3, 25)",0.00400543212890625,0.7177734375,0.6666666666666667,1.0,0.217041015625
"(3, 26)",0.0054168701171875,1.0,1.0,0.5,0.287109375
"(3, 27)",0.00331878662109375,0.732421875,0.6666666666666667,0.5,0.2340087890625
"(3, 28)",0.00397491455078125,0.0,0.6666666666666667,1.0,-0.058013916015625
"(3, 29)",0.00331878662109375,0.83203125,0.6666666666666667,1.0,0.08599853515625
"(3, 30)",0.0079345703125,0.84326171875,0.6666666666666667,0.5,0.135009765625
"(3, 31)",0.0082550048828125,0.7861328125,1.0,1.0,0.1820068359375
"(3, 32)",0.00519561767578125,0.64697265625,0.6666666666666667,1.0,0.1719970703125
"(3, 33)",0.00873565673828125,0.857421875,0.6666666666666667,0.5,0.09002685546875
"(3, 34)",0.004108428955078125,0.94189453125,0.6666666666666667,1.0,0.042999267578125
